name,sold,price,date
"ASUS VIVOBOOK A416JA i3-1005G1-4GB-512GB SSD-14""-WIN10 HOME + OHS",8,8299000,[Timestamp('2021-01-19 00:00:00')]
Laptop Acer Aspire E5-476 Intel Core i3-7020U | RAM 8GB | HDD 1TB | Windows 10,6,6750000,[Timestamp('2021-01-19 00:00:00')]
HP Pavilion X360 14 dh1054TX dh1055TX - i7 10510 8GB 512ssd MX250 2GB - silver,10,14699000,[Timestamp('2021-01-19 00:00:00')]
Laptop Acer Aspire 5 A514-53-32H2 -i3-1005G1/W10+OHS/Purple- Resmi,148,7199000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Yoga Slim 7 14ARE | Ryzen 5 4500 16GB 512ssd W10+OHS 14 FHD ADP,5,13249000,[Timestamp('2021-01-19 00:00:00')]
Laptop Acer Aspire 5 A514-53 Core i3-10051G HDD + OHS,23,6999000,[Timestamp('2021-01-19 00:00:00')]
"Laptop Acer Aspire 3 A314-32-CX0, Intel Celeron N4000 Ram 4gb Hdd 1000gb",12,4150000,[Timestamp('2021-01-19 00:00:00')]
HP Pavilion x360 14-dh1033tx i3 10110U 8GB 512 SSD MX130 WIN 10 OHS,10,10299000,[Timestamp('2021-01-19 00:00:00')]
Laptop Acer Aspire 3 A314-22 AMD Ryzen 3-3250U SSD + OHS,7,6499000,[Timestamp('2021-01-19 00:00:00')]
"HP Pavilion x360 dh1055TX 14"" Inch i7-10510U 8GB MX250 512GB dh1054TX - Silver, Non Paket",135,14693000,[Timestamp('2021-01-19 00:00:00')]
ASUS VIVOBOOK A412FA PENTIUM GOLD N5405|4GB|512GB SSD|WINDOWS 10,2,6819000,[Timestamp('2021-01-19 00:00:00')]
LAPTOP ACER - ASPIRE 3 (A314-32) N4120 - BLACK,75,5200000,[Timestamp('2021-01-19 00:00:00')]
"LAPTOP ACER A514-53G CORE i5|8GB RAM|512GB SSD|NVIDIA MX350|14"" HD|NEW - 1Tb + 250Gb SSD",20,9901500,[Timestamp('2021-01-19 00:00:00')]
"LAPTOP ACER ASPIRE 3 (A314-32) N4120, BLACK",27,5200000,[Timestamp('2021-01-19 00:00:00')]
HP Pavilion Slimline 450-022L,3,6959000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG Zephyrus GU502GU-I7664B i7-9750H 16GB 1TB SSD GTX1660Ti 240Hz,6,27999000,[Timestamp('2021-01-19 00:00:00')]
lenovo ideapad 110 skylake,6,3500000,[Timestamp('2021-01-19 00:00:00')]
"Acer Aspire 5 Slim A514-54G I5-1135G7 8GB 512GB MX350 2GB 14"" W10 OHS",30,10999000,[Timestamp('2021-01-19 00:00:00')]
LENOVO Yoga Slim 7 14IIL Intel i7-1065G7 16GB 1TB SSD MX350 W10+OHS,6,18299000,[Timestamp('2021-01-19 00:00:00')]
"LAPTOP ACER ASPIRE 3 A314-22 AMD RYZEN 3-3250U 4GB 256GB 14"" FHD W10",24,6699000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG Zephyrus M15 GU502LV 4K UHD i7 10750 16GB 1TBssd RTX2060 6GB,2,25499000,[Timestamp('2021-01-19 00:00:00')]
notebook dell inspiron 3180 ram 4 gb hdd 500Gb,3,2799000,[Timestamp('2021-01-19 00:00:00')]
"LAPTOP ACER ASPIRE 3 A314-22 AMD RYZEN 3-3250U 4GB 512GB 14"" OHS W10",3,7199000,[Timestamp('2021-01-19 00:00:00')]
LENOVO Yoga Duet 7i 2in1 i7-10510 16GB 512GB-SSD - READY STOCK,6,18999000,[Timestamp('2021-01-19 00:00:00')]
"LAPTOP ACER ASPIRE 3 A314-22 AMD RYZEN 5-3500U 8GB 512GB 14"" OHS W10",12,8549000,[Timestamp('2021-01-19 00:00:00')]
"LAPTOP ACER ASPIRE 3 SLIM A314-22 - ATHLON 3050U - 4GB - 256GB SSD -  14"" - WIN10 - OFFICE",36,5699000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Yoga Slim 7 | Ryzen 7 4800 16GB 1TBssd OHS 300Nits - 11ID/12ID,12,16399000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG Zephyrus S GX502GV-I7R62T i7-9750H 8GB 512GB SSD RTX2060 6GB,14,34999000,[Timestamp('2021-01-19 00:00:00')]
LENOVO YOGA SLIM 7 14ARE05-12ID Ryzen 7-4800 16GB 1TB SSD W10+OHS IPS,16,16999000,[Timestamp('2021-01-19 00:00:00')]
LAPTOP ACER ASPIRE 3 - R8A0-ATHLON 3050U - 4GB 1TB - WIN -FHD -BLACK,9,5700000,[Timestamp('2021-01-19 00:00:00')]
Laptop Dell Inspiron 3467 i3 7020u 4GB 1TB 14 inc Windows 10 Resmi,8,6050000,[Timestamp('2021-01-19 00:00:00')]
HP Pavilion Gaming 15-ec1076ax Ryzen 7-4800H GTX 1660Ti Max Q 512GB SS,21,16999000,[Timestamp('2021-01-19 00:00:00')]
"Laptop Acer Swift 3X i5 1135G7 8GB 512SSD IrisXE MAX W10+OHS 14""FHD",294,13299000,[Timestamp('2021-01-19 00:00:00')]
HP Pavilion 14 X360 Touch i5 8265 8GB 256ssd W10 14.0FHD Touch Screen,52,10199000,[Timestamp('2021-01-19 00:00:00')]
asus rog phone 3,32,12000000,[Timestamp('2021-01-19 00:00:00')]
HP Pavilion 14 dv0065TX i5 1135G7 8GB 512ssd MX450 W10 OHS IPS,11,12399000,[Timestamp('2021-01-19 00:00:00')]
"Lenovo YOGA Slim 7i 14ITL05 1BID i7 1165G7 Evo Win10 16GB 1TB SSD 14"" FHD WVA Touch Intel IrisXe OHS",37,18749000,[Timestamp('2021-01-19 00:00:00')]
Laptop DELL VOSTRO 3405 RYZEN 7-3700|8GB|512GB SSD|W10+OHS 2019,2,9999000,[Timestamp('2021-01-19 00:00:00')]
Laptop DELL LATITUDE E7440 core i5 Gen 4-Ram 8Gb Like New,2,4999000,[Timestamp('2021-01-19 00:00:00')]
Asus TUF FX505GD Super Gaming Laptop i7 GDDR5X 1050,1,13800000,[Timestamp('2021-01-19 00:00:00')]
Laptop Bekas Lenovo ThinkPad X230 Core I5 12 Inc Bergaransi - 4 gb,19,2449000,[Timestamp('2021-01-19 00:00:00')]
core i7 gen 7 / vga nvidia 2gb / lenovo ideapad ip310,3,9999000,[Timestamp('2021-01-19 00:00:00')]
Acer Nitro 5 AN515 44 R2Z0 | Ryzen 5 4600 8GB 512ssd GTX1650Ti W10+OHS,4,13228000,[Timestamp('2021-01-19 00:00:00')]
Asus TUF Gaming A15 FX506IV Ryzen 7 4800H 8GB 512ssd RTX2060 6GB Win10,16,16899000,[Timestamp('2021-01-19 00:00:00')]
Laptop Asus Zenbook UX325JA i5 1035G1 8GB 256ssd W10 13.3FHD,3,12399000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG ZEPHYRUS G15 GA502IU-R766B6T,2,20999000,[Timestamp('2021-01-19 00:00:00')]
HP Pavilion Gaming 15-EC0107AX [RYZEN5-3550H/8GB/512GB/GTX1650/WOHS],18,11900000,[Timestamp('2021-01-19 00:00:00')]
Laptop Asus Vivobook TP412FA 2in1 Touch i5 10210 8GB 512ssd W10 14.0FHD,4,11599000,[Timestamp('2021-01-19 00:00:00')]
"ASUS VIVOBOOK A416JA - I5-1035G1 4GB 1TB 14"" FHD W10 KB BACKLIT OHS",6,9011000,[Timestamp('2021-01-19 00:00:00')]
Laptop Asus Vivobook Max A407MA.Intel N4000.Ram 4GB.Hdd 1TB.Win 10 Original.Garansi 10-2021.Bogor,9,4350000,[Timestamp('2021-01-19 00:00:00')]
"Laptop Asus Vivobook A416JA BV352TS i3 1005G1 4GB 512ssd W10+OHS 14""",4,8160000,[Timestamp('2021-01-19 00:00:00')]
ASUS VIVOBOOK A412FL I3 VGA SSD 2ND FULLSET LIKE NEW,1,7100000,[Timestamp('2021-01-19 00:00:00')]
HP Pavilion Gaming 15 dk1141TX i7 10750H GTX1660Ti 8GB 512ssd 32optane - Non Bundling,42,17741000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG ZEPHYRUS M15 GU502LU-I766C8T i7-10750H 512GB GTX1660Ti 6GB,12,28999000,[Timestamp('2021-01-19 00:00:00')]
ASUS VIVOBOOK A412FA/5405U/4GB/1TB/WIN10,2,6899000,[Timestamp('2021-01-19 00:00:00')]
"Laptop Asus VivoBook M409BA-BV412T|AMD A4-9125|4GB|1TB|14""|Win10",2,6499000,[Timestamp('2021-01-19 00:00:00')]
"Laptop Asus VivoBook A409JP / Core i5 1035G1 / RAM 4GB / 1TB HDD / Nvidia MX330-2GB / 14""FHD Win10",25,10150000,[Timestamp('2021-01-19 00:00:00')]
Asus TUF FX506 | Ryzen 7 4800 8GB 512ssd RTX2060 6GB W10 15.6FHD Black,2,16899000,[Timestamp('2021-01-19 00:00:00')]
Laptop Asus TUF FX505DT-R565B6T Ryzen 5-3550H SSD GTX 1650 144Hz,18,11699000,[Timestamp('2021-01-19 00:00:00')]
Lenovo ideapad 320  core i5 7200U RAM DDR4 8 HDD 1 TB Nvidia 920mx,6,6000000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG ZEPHYRUS S GX502GV-I7R61T i7-9750H-8GB-512SSD-RTX2060-15.6FHD,2,33190000,[Timestamp('2021-01-19 00:00:00')]
Laptop Asus Vivobook TP412FA 2in1 Touch i5 10210 20GB 512Ssd14.0FHD,9,12699000,[Timestamp('2021-01-19 00:00:00')]
FREE OFFICE!LENOVO ideapad 3-14IIL05 PDID (i5/8GB/512GB/IPS/W10)-BLACK,3,10199000,[Timestamp('2021-01-19 00:00:00')]
Asus zenbook ux233fn,1,18299000,[Timestamp('2021-01-19 00:00:00')]
"ASUS VivoBook A412FA - PENTIUM GOLD N5405U 4GB 1TB WIN10 14""FHD",21,6890000,[Timestamp('2021-01-19 00:00:00')]
"DELL Inspiron 3480 (14"" Inch) Intel Core i5-8265U/4GB/1TB/WIN10HSL",12,8250000,[Timestamp('2021-01-19 00:00:00')]
"DELL Inspiron 3481 14"" Inch Core i3-7020U 4GB 1TB VGA 2GB WIN10HSL 1yr",6,6750000,[Timestamp('2021-01-19 00:00:00')]
"DELL Inspiron 3481 14"" Inch Core i3-7020U 8GB 1TB WIN10HSL 1yr",10,6500000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Ideapad IP 330-14IGM - 81D0001RID Grey Laptop [N4000/14 Inch/4G,1,4000000,[Timestamp('2021-01-19 00:00:00')]
"Lenovo Ideapad Slim 5i-14""FHD-Intel Core i5-1135G7-Ram 8GB-SSD 512GB-IrisXe/MX450 2GB-Win10-OHS",2,10999000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Ideapad V130-15IGM N4000 4GB 500GB DVDRW DOS,1,4531701,[Timestamp('2021-01-19 00:00:00')]
"Lenovo LEGION 5 -2GID -15"" IPS 100% SRGB-Ryzen 7-4800 - 16GB - SSD 512GB - RTX 2060 6GB - Win10 - OH",9,21999000,[Timestamp('2021-01-19 00:00:00')]
"DELL Inspiron 3585 15.6"" 8GB AMD Ryzen 5 VGA Radeon V8 1TB WIN10HSL",16,7850000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Ideapad Flex 5 i5 1135G7 8GB 512SSD Iris XE WIN 10 + OHS RESMI!,11,12350000,[Timestamp('2021-01-19 00:00:00')]
"Lenovo LEGION 5i Core i7-10750H GTX1660Ti 144Hz 16GB 512GB 15.6"" FHD",24,20400000,[Timestamp('2021-01-19 00:00:00')]
Asus ROG GL552JX Gaming Desain i7 w/ GTX 950 IPS | GL552J Not GL553VD,2,10100000,[Timestamp('2021-01-19 00:00:00')]
Asus ROG GL531GW i7 9750 16GB 512ssd RTX2070 8GB W10 15.6FHD 144Hz PB74,0,22999000,[Timestamp('2021-01-19 00:00:00')]
"ACER ASPIRE 5 A514 53 i3-1005G1 4GB 1TB HDD INTEL HD 14"" W10 + OHS19",4,6489000,[Timestamp('2021-01-19 00:00:00')]
Asus Zenbook UM425IA-AM502S LilacMis [R5-4500U|RAM 8GB|PCIe 512GB|Win],3,12999000,[Timestamp('2021-01-19 00:00:00')]
Asus ROG GL531GT i7 9750 16GB 512ssd GTX1650 4GB W10 15.6FHD,12,15399000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Ideapad 330|Intel N4000|4GB|500GB|Win 10,4,3500000,[Timestamp('2021-01-19 00:00:00')]
DELL Inspiron 5379 ( 13.3 Inch ) Core i7-8550U 2 in 1 TOUCH,18,12850000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Legion 5 2XID - AMD Ryzen 7-4800H/16GB/512SSD/WIN10+OHS2019,27,17794000,[Timestamp('2021-01-19 00:00:00')]
DELL Inspiron 5482 (14 Inch) Intel Core i3-8145U/8GB/1TB/WIN10HSL,9,9200000,[Timestamp('2021-01-19 00:00:00')]
"ACER Swift 3 - SF314 | 14"" | R5-3500U | Vega 8 2GB | RAM 4GB | Win 10 HOME + OHS 2019",7,9699000,[Timestamp('2021-01-19 00:00:00')]
DELL Inspiron 5490 Intel Core i7-10510U/8GB/512GB SSD/VGA 2GB/WIN10HSL,18,14350000,[Timestamp('2021-01-19 00:00:00')]
Acer Aspire 5 A514 53 14 FHD Core i3 1005G1 4GB SSd 512,1,7300000,[Timestamp('2021-01-19 00:00:00')]
DELL Inspiron 5502 Intel Core i7-1165G7 16GB 512GB SSD VGA W10HSL 1YR,9,16000000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG GU502LV-I7R6C8T Zephyrus M15 i7 10750H 16GB 1TBssd RTX2060,4,29949000,[Timestamp('2021-01-19 00:00:00')]
"DELL Inspiron 5505 15,6"" Ryzen 7 8GB 512GB SSD VGA AMD Radeon W10HSL",5,12349000,[Timestamp('2021-01-19 00:00:00')]
"Lenovo Ideapad 130 14AST 14""HD/AMD A4-9125/AMD Radeon/500GB",4,3925000,[Timestamp('2021-01-19 00:00:00')]
DELL Inspiron 5583 Intel Core i7-8565U 8GB 256GB VGA4GB DVDRW WIN10HSL,2,12750000,[Timestamp('2021-01-19 00:00:00')]
Acer Aspire 5 A514 Core i5 10210U RAM 8GB 512ssd FHD MX250 GREY + OHS 2019,4,10399000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Laptop Ideapad 330 And E2 9000 4GB 500GB W10 Dvd,2,4045000,[Timestamp('2021-01-19 00:00:00')]
DELL Inspiron 7386 I5-8265U|8GB|256SSD|Windows 10 Home,1,16050000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG GA401IV-R9R6A8W Zephyrus G14 Ryzen 9 4900HS 16GB 1TB ssd,2,33299000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG G14 GA401II 120Hz Ryzen 5 4600H 8GB SSD 512GB GTX1650Ti 14FHD,2,16599000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Ideapad Slim 3i - 14IIL05 i3-1005G1/4GB/256GB/W10H/OHS2019/UHD,10,7410000,[Timestamp('2021-01-19 00:00:00')]
MSI GF65 Thin 10SDR [9S7-16W112-845] i7-10750H 8G 512GB GTX1660Ti 6GB,24,17999000,[Timestamp('2021-01-19 00:00:00')]
MSI MODERN 14 A10RB - i5 10210U 8GB 512GB MX250 2GB WIN10 14 FHD,288,11699000,[Timestamp('2021-01-19 00:00:00')]
"MSI MODERN 14 B10MW [9S7-14D114-279] Intel i3-10110U 8GB 512GB 14"" FHD WIN10",10,8499000,[Timestamp('2021-01-19 00:00:00')]
Asus ROG Zephyrus G14 GA401iH Ryzen 7 4800 16GB 512ssd GTX1650 4GB,41,16399000,[Timestamp('2021-01-19 00:00:00')]
Asus Zenbook UX534FTC 4K UHD i7 10510 GTX1650 4GB 16GB 512ssd W10 15.6,20,19899000,[Timestamp('2021-01-19 00:00:00')]
Acer Aspire 3 Slim A314 Ryzen 5 3500 8GB 512ssd W10 14.0FHD FREE OHS,4,8199000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Ideapad Slim 3i 14IIL i3 1005G1 4GB 512ssd WIN10+OHS FHD -PMID,2,7499000,[Timestamp('2021-01-19 00:00:00')]
Asus ROG Strix Scar 17 G732LWS 300Hz i7 10875H 32GB 1TB SSD RTX2070,3,37999000,[Timestamp('2021-01-19 00:00:00')]
DELL INSPIRON 14-3481 CORE I3-7020U 4GB 1TB R520-2GB WIN10HOME BLACK,3,6770000,[Timestamp('2021-01-19 00:00:00')]
"Lenovo Ideapad Slim 3 14IIL05 - i5-1035G1 - 8GB - 512SSD - MX330 2GB - 14""FHD IPS - Win10 - Office",700,10199000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Ideapad Slim 3 14IIL-PNID i3 1005G1 4GB 512SSD FHD W10+OHS,6,7850000,[Timestamp('2021-01-19 00:00:00')]
MSI Modern 14 B10RBSW [9S7-14D114-415] i7-10510U 8GB 512GB MX350 2GB,20,13999000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Ideapad S145-Intel Celeron N4205U-SSD 256Gb-Ram 4Gb-Garansi-Windows Ori,3,4200000,[Timestamp('2021-01-19 00:00:00')]
DELL INSPIRON 3162 CEL WIN RED,6,3529000,[Timestamp('2021-01-19 00:00:00')]
DELL INSPIRON 5406 Ci7 1165G7 8GB 512GB MX330 2GB W10 Home + OHS GREY,1,14999000,[Timestamp('2021-01-19 00:00:00')]
ACER ASPIRE A311/INTEL N4000/2GB/500GB/WIN 10/RESMI-BIRU,1,4075000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG G532LWS i77SD7T GeForce® RTX 2070 SUPER™ - i7 10875 32GB,25,39599000,[Timestamp('2021-01-19 00:00:00')]
Acer Aspire 3 Slim A314 Ryzen 3 3250 8GB 256ssd Win10+OHS 14.0 FHD,2,6899000,[Timestamp('2021-01-19 00:00:00')]
ACER ASPIRE 5 A514-54G-53GE CORE I5-1135G7 8GB 512GB SSD FREE OFFICE,1,10490000,[Timestamp('2021-01-19 00:00:00')]
Asus ROG Phone 3 ZS661KS Ram 12GB/512GB,2,14450000,[Timestamp('2021-01-19 00:00:00')]
Asus ROG Phone 3 Snapdragon 865+ 12GB/512GB 12GB/128GB 12GB/256GB TAM,162,10099000,[Timestamp('2021-01-19 00:00:00')]
Acer Aspire 3 Slim A314 Ryzen 3 3250 4GB 512ssd Vega3 W10+OHS 14.0FHD,6,6999000,[Timestamp('2021-01-19 00:00:00')]
Asus ROG Phone 3 8/128 GB - Garansi Resmi Asus Indonesia - BNIB,25,10045000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Ideapad Slim 3 - Amd Ryzen 3 3250 4GB 256ssd W10 FREE OFFICE,24,7099000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG GA401II-R55TA8G Ryzen 5 4600HS 8GB 512ssd GTX1650Ti 4GB W10,1,16599000,[Timestamp('2021-01-19 00:00:00')]
DELL Inspiron 3180 AMD A9-9420/4GB/500GB/AMD R5/WIN10SL DELL INDONESIA,7,4500000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Ideapad Slim 5i -14ITL05 i5-1135G7/INTELIRIS XE G/8GB/512GB/OHS,4,10799000,[Timestamp('2021-01-19 00:00:00')]
"Acer Aspire 3 Slim A314-22 - AMD Athlon Silver 3050U|4GB|1TB|14"" HD",3,5499000,[Timestamp('2021-01-19 00:00:00')]
EXTREME PC | i9-9900kf | RTX 2060 | 16GB | NVMe | Gaming&Design (WTF) - RTX2060,42,22949000,[Timestamp('2021-01-19 00:00:00')]
DELL Inspiron 7391 2 in 1 4K Intel Core i7-10510U 16GB 512SSD W10HSL,8,22950000,[Timestamp('2021-01-19 00:00:00')]
"ASUS Zenbook UM425IA AM502S Ryzen 5 4500 8GB 512SSD W10+OHS 14""FHD",10,12699000,[Timestamp('2021-01-19 00:00:00')]
"Laptop second Termurah LENOVO THINKPAD RAM 4GB HDD 320GB Berkualitas - T430 BACKLIGHT, 4 gb",255,2899000,[Timestamp('2021-01-19 00:00:00')]
"Dell Inspiron 3481 Core i3-7020U 14"" 4GB 1TB SATA AMD 2GB WIN10HSL",1,6850000,[Timestamp('2021-01-19 00:00:00')]
"Asus Vivobook Flip TP410UA I5-7200U/4GB/1TB/14""/Touch Screen/Win 10",3,9315000,[Timestamp('2021-01-19 00:00:00')]
Asus Vivobook EB67T/EB68T S410UN I5-8250u/8GB/GT 150MX 4GB/Win 10 Ori,4,11225000,[Timestamp('2021-01-19 00:00:00')]
Laptop acer,47,4750000,[Timestamp('2021-01-19 00:00:00')]
Laptop Toshiba R63/Z30B i5 Gen 5 Berkualitas Bergaransi Dan Murah - RAM 4GB SSD 128,2,3600000,[Timestamp('2021-01-19 00:00:00')]
Asus Rog Phone 8/128 Black New Garansi Resmi TAM - Hitam,2,10200000,[Timestamp('2021-01-19 00:00:00')]
ASUS Vivobook A416JA i3 1005G1 4G 512 SSD Win 10 + OHS RESMI!!,32,7750000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG STRIX G G512LI I75TB6T Ci7 10750H 8GB 512GB GTX1650Ti W10,14,17249000,[Timestamp('2021-01-19 00:00:00')]
"ASUS Vivobook A416JA EK501TS i5 1035G1 4G 1TB 14""FHD Win 10 + OHS !!",3,8799000,[Timestamp('2021-01-19 00:00:00')]
Laptop Razer Blade 15 i7 9750 16GB GTX1660Ti 6GB 15.6FHD SSD 512GB,2,23499000,[Timestamp('2021-01-19 00:00:00')]
Acer SWIFT 3 SF314-42-R10S|RYZEN 7 4700 8GB 512SSD RADEON 14FHD IPS,12,11799000,[Timestamp('2021-01-19 00:00:00')]
"ASUS ROG STRIX G G512LI-I75TB6T - i7-10750H - 8GB - 512GB SSD - GTX1650Ti 4GB - 15.6""FHD 144Hz - W10",230,18249000,[Timestamp('2021-01-19 00:00:00')]
ACER Aspire ES1-432-C7J0 CELERON N3350 Rosewood Red,4,6000000,[Timestamp('2021-01-19 00:00:00')]
"Dell Inspiron 5482 [14.0"", Ci3-8145U, 4GB, 1TB, Intel HD, Windows 10 SL, Grey",34,10000000,[Timestamp('2021-01-19 00:00:00')]
Laptop MURAH Lenovo X230 Intel Core i5 Thinkpad HDD 320GB RAM 4G bekas - 8 gb,11,2700000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Thinkpad Yoga X390 2in1 Touch i5 8365 8GB 256ssd W10 13.3FHD,8,11599000,[Timestamp('2021-01-19 00:00:00')]
Laptop Lenovo ideapad 3 14IIL05 Core i3-1005G1 SSD 512 + OHS - Biru,4,7699000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Thinkpad Yoga X390 2in1 Touch i7 8565 16GB 512ssd W10 13.3FHD,21,15299000,[Timestamp('2021-01-19 00:00:00')]
Acer Predator nitro 5 AN515 52 i5 8300H gen 8 Nvidia Gtx 1050 4GB,18,9700000,[Timestamp('2021-01-19 00:00:00')]
Dell Latitude e6410 i5 | Gudangnya Brankas Laptop,62,2250000,[Timestamp('2021-01-19 00:00:00')]
Dell inspiron 3467 (i3-6006/4GB/1TB/ubuntu),2,5499999,[Timestamp('2021-01-19 00:00:00')]
Laptop Lenovo V14-IIL Core i3 4GB 1TB,10,6890000,[Timestamp('2021-01-19 00:00:00')]
Asus zenbook duo ux481 i7 10510u 16gb 1tb ssd vga mx 250 baru gres,55,27500000,[Timestamp('2021-01-19 00:00:00')]
"Laptop Lenovo Thinkpad x230,Core i5 gen 3, Ram 4Gb, Hdd 320Gb,mulus - HDD 320 GB, 4 gb",18,2899000,[Timestamp('2021-01-19 00:00:00')]
"Acer Aspire 3 A315 42 R1RE AMD Ryzen 3 3200/8GB/SSD512/15.6"" BLACK",2,6990000,[Timestamp('2021-01-19 00:00:00')]
Acer Aspire 5 A514-53 i3-1005G1 4GB 512 SSD + intel Optane Win10 OHS,814,7299000,[Timestamp('2021-01-19 00:00:00')]
ASUS VivoBook A412FA Pentium Gold N5405U Ram 4G 512SSD GARANSI RESMI,112,6689000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Thinkpad Yoga X1 Carbon GEN4 4K UHD Touch | i7 8565 16GB 512ssd,1,20699000,[Timestamp('2021-01-19 00:00:00')]
Notebook laptop core i5 ram 8 gb,4,2325000,[Timestamp('2021-01-19 00:00:00')]
Asus Vivobook Flip TP412FA i5-10210U 8GB 512GB Intel UHD W10 14 FHD,2,11599000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Legion Y740 15iRH i7 9750 16GB 1TBssd RTX2060 6GB 15.6FHD W10,64,20999000,[Timestamp('2021-01-19 00:00:00')]
"Lenovo IdeaPad Slim 5i Intel i5-1135G7 8GB 512GB MX450 14"" FHD",10,12444000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Legion 5i 4RID 144Hz i7Gen10 16GB 512GB GTX1660Ti 6GB,253,20599000,[Timestamp('2021-01-19 00:00:00')]
ASUS ZENBOOK FLIP UM462DA R5 3500U 8GB 512GB-SSD VEGA-8CUs WINDOWS 10,24,12499000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Legion 5i i7 10750 16GB 512ssd GTX1660Ti 6GB W10 15.6FHD,145,17399000,[Timestamp('2021-01-19 00:00:00')]
"Lenovo IdeaPad Slim 3i 14IIL05 Core i5-1035G1 MX330 8GB 512GB 14"" FHD - Black, Non Bundling",338,9645000,[Timestamp('2021-01-19 00:00:00')]
Lenovo IdeaPad Slim 3i 14IIL05 - i5-1035G1 512GB 8GB MX330 2GB WIN10,2,10740000,[Timestamp('2021-01-19 00:00:00')]
PC ACER Aspire TC-708 PENTIUM 5400/4GB/1TB/DVDRW/DOS,4,5499000,[Timestamp('2021-01-19 00:00:00')]
"Asus Vivobook X441BA AMD A4-9125 4GB 500GB Radeon R4 14.0""HD WIN10",1,4100000,[Timestamp('2021-01-19 00:00:00')]
ASUS ROG PC Desktop G15DH-R76S6T Ryzen 7-3700X 8GB 1TB+512GB RTX2060S,7,23999000,[Timestamp('2021-01-19 00:00:00')]
"PC ACER Aspire TC830 TC-830 Celeron J4005,4GB,1TB,19.5"",Win10",2,4400000,[Timestamp('2021-01-19 00:00:00')]
"Lenovo IdeaPad S145-AST-7nid AMD A9-9425/RAM 4GB/ITB/win10+ohs/14""",8,4650000,[Timestamp('2021-01-19 00:00:00')]
DELL PC AIO Inspiron 3280 Corei5-8265/8GB/1TB/UMA/Touch/Win10H,10,11250000,[Timestamp('2021-01-19 00:00:00')]
Lenovo IdeaPad S145 Black,2,7700000,[Timestamp('2021-01-19 00:00:00')]
ACER PREDATOR NITRO AN515-55 - i5-10300H 8GB 512GB GTX1650TI 4GB 144hz Windows 10 home+OHS,2,12789000,[Timestamp('2021-01-19 00:00:00')]
DELL XPS 13-7390 2 in 1 Intel Core i7-1065G7 16GB 512GB SSD WIN10PRO,1,38750000,[Timestamp('2021-01-19 00:00:00')]
Asus Vivobook TP412FA 2in1 Touch | i5 10210 8GB 512ssd W10 14FHD,4,11599000,[Timestamp('2021-01-19 00:00:00')]
DELL inspiron 5370 i5-8250U Windows 10 Home,81,11650000,[Timestamp('2021-01-19 00:00:00')]
Asus Vivobook TP412FA 2in1 Touch i3 8145 4GB 128ssd W10 14FHD,2,7799000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Legion 7i i7-10875H RTX 2060 6GB 1TB SSD 16GB 100% Adobe RGB,3,29199000,[Timestamp('2021-01-19 00:00:00')]
"Acer aspire C24-960 Thin AIO Desktop I3-10110U/8GB/ 1TB/23.8"" FHD /W10",20,7939000,[Timestamp('2021-01-19 00:00:00')]
Dell Inspiron 14 / Intel Core i5 Gen 6 / RAM 8GB / VGA R5 Vram 2GB,3,5800000,[Timestamp('2021-01-19 00:00:00')]
Lenovo Yoga Slim 9i 13ID Touch i7 1165G7 16GB 1TBssd W10+OHS 14.0UHD - NON BUNDLING,42,28249000,[Timestamp('2021-01-19 00:00:00')]
Asus Vivobook K413FQ-EK501T Intel Core i5-10210U RAM 8GB SSD 512GB,6,12999000,[Timestamp('2021-01-19 00:00:00')]
